Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,30 lickometer w bins,,8,,4202,1395.660,24,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1395.700,24,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1397.055,24,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1397.095,24,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1397.190,24,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1397.230,24,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1399.295,24,25,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1455.705,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1455.745,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1455.830,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1455.870,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1456.140,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1456.695,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1456.735,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1456.825,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1456.980,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1457.020,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1457.165,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1457.205,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1457.285,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1457.320,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1457.455,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1457.490,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1457.595,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1457.630,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1458.495,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1458.535,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1458.645,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1458.685,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1458.790,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1458.830,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1458.950,25,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1458.985,25,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1459.295,25,26,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1459.370,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1459.410,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1459.535,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1459.575,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1459.685,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1459.725,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1459.795,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1459.835,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1459.965,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1460.005,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1460.085,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1460.125,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1460.215,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1460.255,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1460.350,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1460.385,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1460.780,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1461.035,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1461.210,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1461.250,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1461.330,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1461.365,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1461.490,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1461.525,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1461.610,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1461.650,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1462.160,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1462.200,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1462.310,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1462.455,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1462.495,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1462.760,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1462.795,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1462.910,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1462.950,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1463.055,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1463.095,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1463.175,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1463.210,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1463.570,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1463.605,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1463.775,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1463.890,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1463.930,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1464.035,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1464.070,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1464.225,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1464.265,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1464.350,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1464.390,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1464.510,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1464.550,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1464.910,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1464.950,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1465.045,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1465.085,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1465.225,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1465.265,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1465.395,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1465.435,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1465.530,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1465.570,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1465.700,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1465.735,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1465.840,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1465.880,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1466.010,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1466.050,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1466.435,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1466.475,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1466.585,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1466.620,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1466.720,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1466.760,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1466.895,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1466.935,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1467.030,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1467.065,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1467.195,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1467.230,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1467.325,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1467.365,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1467.510,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1467.550,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1467.895,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1467.935,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1468.065,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1468.200,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1468.240,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1468.405,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1468.510,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1468.550,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1468.685,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1468.815,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1468.855,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1469.100,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1469.140,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1469.375,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1469.415,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1469.535,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1469.570,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1469.670,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1469.710,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1469.825,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1469.865,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1469.955,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1469.995,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1470.095,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1470.135,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1470.385,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1470.425,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1470.510,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1470.550,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1470.655,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1470.690,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1470.815,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1470.955,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1470.995,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1471.080,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1471.120,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1471.260,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1471.300,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1471.390,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1471.430,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1471.545,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1471.585,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1471.675,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1471.710,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1472.085,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1472.125,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1472.345,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1472.385,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1472.535,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1472.575,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1472.675,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1472.855,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1472.895,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.005,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.045,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.160,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.195,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.300,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.340,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.500,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.540,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.625,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.665,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.775,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.815,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1473.935,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1473.975,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1475.755,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1475.795,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1475.910,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1475.950,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1476.230,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1476.265,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1476.395,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1476.430,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1476.535,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1476.575,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1476.710,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1476.750,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1477.010,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1477.045,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1477.195,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1477.235,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1477.350,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1477.385,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1477.540,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1477.580,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1477.845,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1477.885,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1477.970,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1478.010,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1478.115,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1478.150,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1478.540,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1478.580,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1478.675,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1478.715,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1478.805,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1478.840,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1479.125,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1479.160,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1479.265,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1479.305,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1479.555,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1479.595,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1479.690,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1479.730,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1479.855,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1479.890,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1480.005,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1480.045,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1480.480,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1480.515,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1481.120,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1481.160,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1481.275,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1481.315,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1481.415,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1481.450,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1481.590,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1481.625,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1481.720,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1481.760,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1481.900,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1481.940,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1482.040,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1482.080,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1482.210,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1482.250,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1482.345,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1482.380,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1482.500,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1482.540,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1482.650,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1482.690,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1482.795,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1482.835,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1483.330,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1483.370,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1483.485,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1483.525,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1483.625,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1483.665,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1483.900,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1483.935,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1484.060,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1484.100,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1484.185,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1484.225,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1484.365,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1484.405,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1486.055,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1486.095,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1486.225,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1486.260,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1486.365,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1486.405,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1486.555,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1486.595,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1486.690,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1486.725,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.010,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1487.050,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.190,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1487.230,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.325,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1487.365,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.495,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1487.530,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.655,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1487.695,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.795,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1487.835,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1487.975,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1488.015,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1488.280,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1488.320,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1488.420,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1488.460,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1488.560,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1488.595,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1488.725,26,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1488.760,26,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1488.875,26,0,0,1,0,0,0,0,0,0,0
